User_ID,Num_Posts,Avg_Likes,Avg_Comments,Time_Between_Posts,Followers,Following,Follower_Following_Ratio,Sentiment_Score,Profile_Age_Days,sentiment_bin,Positive,Negative,Neutral,flag_time_between_posts,flag_follow,avg_posts_per_day,flag_posts,avg_likes_per_day,flag_likes,avg_comments_per_day,flag_comments,bot,influencer,normal,type
1021,1083,25,381,598,8856,6843,1.2941692240245506,0.1,1360,Neutral,False,False,True,False,False,0.7963235294117647,False,0.01838235294117647,False,0.2801470588235294,False,False,True,False,influencer
1022,2559,967,19,662,164,2592,0.06327160493827161,-0.17,1215,Neutral,False,False,True,False,True,2.106172839506173,False,0.7958847736625514,False,0.015637860082304528,False,True,False,False,bot
1023,2048,180,443,235,6560,7881,0.8323816774521,0.76,4420,Positive,True,False,False,False,False,0.4633484162895928,False,0.04072398190045249,False,0.10022624434389141,False,False,True,False,influencer
1024,2748,710,151,345,9208,3267,2.818487909397,-0.59,284,Negative,False,True,False,False,False,9.67605633802817,False,2.5,False,0.5316901408450704,False,False,True,False,influencer
1025,976,501,49,534,8249,1343,6.142218912881608,0.65,213,Positive,True,False,False,False,False,4.582159624413146,False,2.352112676056338,False,0.2300469483568075,False,False,True,False,influencer
1026,1807,856,176,466,6851,5001,1.3699260147970407,0.12,1659,Neutral,False,False,True,False,False,1.0892103676913802,False,0.5159734779987944,False,0.10608800482218204,False,False,True,False,influencer
1027,190,161,434,541,2312,5785,0.3996542783059637,-0.89,4079,Negative,False,True,False,False,False,0.04658004412846286,False,0.03947045844569747,False,0.10639862711448884,False,False,False,True,normal
1028,2735,177,95,213,1233,2832,0.4353813559322034,0.94,4848,Positive,True,False,False,False,False,0.5641501650165016,False,0.03650990099009901,False,0.019595709570957097,False,False,False,True,normal
1029,3006,285,104,463,7231,5237,1.3807523391254535,0.03,1418,Neutral,False,False,True,False,False,2.1198871650211566,False,0.2009873060648801,False,0.07334273624823695,False,False,True,False,influencer
1030,4659,63,419,436,5595,2222,2.518001800180018,-0.42,2387,Negative,False,True,False,False,False,1.9518223711772098,False,0.026392961876832845,False,0.17553414327607875,False,False,False,True,normal
1031,1900,662,249,283,6924,3544,1.9537246049661399,-0.06,1795,Neutral,False,False,True,False,False,1.0584958217270195,False,0.3688022284122563,False,0.13871866295264623,False,False,True,False,influencer
1032,1268,666,116,562,5590,7850,0.7121019108280254,0.72,105,Positive,True,False,False,False,False,12.076190476190476,False,6.3428571428571425,False,1.1047619047619048,False,False,False,True,normal
1033,1529,156,353,607,9232,9234,0.9997834091401343,-0.39,4866,Negative,False,True,False,False,False,0.3142211261816687,False,0.032059186189889025,False,0.07254418413481299,False,False,True,False,influencer
1034,3203,882,227,463,6051,4388,1.3789881494986327,-0.61,3894,Negative,False,True,False,False,False,0.822547508988187,False,0.22650231124807396,False,0.05829481253210067,False,False,True,False,influencer
1035,3557,469,65,407,4950,2966,1.6689143627781524,-0.74,3846,Negative,False,True,False,False,False,0.9248569942797712,False,0.1219448777951118,False,0.01690067602704108,False,False,False,True,normal
1036,3891,49,334,88,7932,3231,2.4549675023212627,-0.4,3691,Negative,False,True,False,False,False,1.0541858574911949,False,0.013275535085342726,False,0.09049038201029531,False,False,True,False,influencer
1037,647,967,417,44,7021,6842,1.0261619409529377,0.56,3293,Positive,True,False,False,False,False,0.19647737625265715,False,0.2936532037655633,False,0.12663225022775584,False,False,True,False,influencer
1038,2889,849,419,461,7763,7036,1.1033257532689027,-0.06,379,Neutral,False,False,True,False,False,7.62269129287599,False,2.2401055408970976,False,1.1055408970976253,False,False,True,False,influencer
1039,2436,84,261,278,5091,9295,0.5477138246369015,-0.55,3294,Negative,False,True,False,False,False,0.7395264116575592,False,0.025500910746812388,False,0.07923497267759563,False,False,False,True,normal
1040,601,361,294,683,9461,9136,1.0355735551663747,-0.67,3330,Negative,False,True,False,False,False,0.1804804804804805,False,0.1084084084084084,False,0.08828828828828829,False,False,True,False,influencer
1041,2364,689,425,421,7166,3721,1.9258263907551734,-0.33,4809,Negative,False,True,False,False,False,0.49157829070492826,False,0.14327302973591183,False,0.08837596173840716,False,False,True,False,influencer
1042,2062,148,242,701,1889,3419,0.5525007312079555,0.88,3439,Positive,True,False,False,False,False,0.5995929049142192,False,0.04303576621110788,False,0.07036929339924397,False,False,False,True,normal
1043,242,630,370,353,1814,1453,1.2484514796971782,-0.31,225,Negative,False,True,False,False,False,1.0755555555555556,False,2.8,False,1.6444444444444444,False,False,False,True,normal
1044,2042,342,185,696,3172,575,5.516521739130435,0.98,738,Positive,True,False,False,False,False,2.7669376693766936,False,0.4634146341463415,False,0.2506775067750677,False,False,False,True,normal
1045,2825,476,245,515,6357,2909,2.185287040220007,-0.03,236,Neutral,False,False,True,False,False,11.970338983050848,False,2.016949152542373,False,1.0381355932203389,False,False,True,False,influencer
1046,2613,63,124,703,9014,2510,3.5912350597609564,-0.64,4279,Negative,False,True,False,False,False,0.6106566954896003,False,0.014723066136947885,False,0.028978733348913297,False,False,True,False,influencer
1047,1364,701,267,630,6061,922,6.573752711496746,0.78,712,Positive,True,False,False,False,False,1.9157303370786516,False,0.9845505617977528,False,0.375,False,False,True,False,influencer
1048,1479,360,130,19,2442,6987,0.34950622584800345,-0.08,1889,Neutral,False,False,True,False,False,0.7829539438856538,False,0.19057702488088937,False,0.06881948120698782,False,False,False,True,normal
1049,2557,561,236,23,6473,7432,0.8709634015069968,0.42,4719,Positive,True,False,False,False,False,0.5418520873066328,False,0.11888111888111888,False,0.05001059546514092,False,False,True,False,influencer
1050,776,327,17,413,9085,6341,1.4327393155653683,0.97,1260,Positive,True,False,False,False,False,0.6158730158730159,False,0.25952380952380955,False,0.013492063492063493,False,False,True,False,influencer
1051,4015,769,39,30,5956,1683,3.538918597742127,-0.9,749,Negative,False,True,False,False,False,5.3604806408544725,False,1.026702269692924,False,0.0520694259012016,False,False,False,True,normal
1052,35,736,20,108,5281,620,8.51774193548387,-0.81,3987,Negative,False,True,False,False,False,0.008778530223225483,False,0.18459994983697015,False,0.005016302984700276,False,False,False,True,normal
1053,3153,141,398,367,8864,9946,0.8912125477578926,0.44,3552,Positive,True,False,False,False,False,0.887668918918919,False,0.03969594594594594,False,0.11204954954954954,False,False,True,False,influencer
1054,1956,990,224,281,7823,7091,1.1032294457763363,-0.44,510,Negative,False,True,False,False,False,3.835294117647059,False,1.9411764705882353,False,0.4392156862745098,False,False,True,False,influencer
1055,1586,215,354,128,4733,4754,0.9955826672275978,-0.63,1824,Negative,False,True,False,False,False,0.8695175438596491,False,0.11787280701754387,False,0.19407894736842105,False,False,False,True,normal
1056,3944,435,281,229,2629,3510,0.749002849002849,-0.92,4881,Negative,False,True,False,False,False,0.8080311411595984,False,0.08912108174554395,False,0.05757017004712149,False,False,False,True,normal
1057,3074,891,7,111,5743,4534,1.2666519629466255,-0.96,2942,Negative,False,True,False,False,False,1.044867437117607,False,0.30285520054384774,False,0.002379333786539769,False,False,False,True,normal
1058,1022,952,99,136,4237,1140,3.716666666666667,0.55,4233,Positive,True,False,False,False,False,0.24143633356957242,False,0.2248995983935743,False,0.023387668320340185,False,False,False,True,normal
1059,3462,723,239,362,5798,8571,0.6764671566911679,-0.73,2135,Negative,False,True,False,False,False,1.6215456674473068,False,0.33864168618266977,False,0.11194379391100702,False,False,False,True,normal
1060,2614,318,477,186,4528,7231,0.6261927810814548,-0.06,1778,Neutral,False,False,True,False,False,1.4701912260967378,False,0.17885264341957255,False,0.26827896512935884,False,False,False,True,normal
1061,3844,32,86,656,5576,5167,1.079156183472034,0.21,1223,Positive,True,False,False,False,False,3.143090760425184,False,0.02616516762060507,False,0.07031888798037612,False,False,False,True,normal
1062,1501,670,297,584,9015,211,42.725118483412324,-0.14,3668,Neutral,False,False,True,False,False,0.40921483097055616,False,0.1826608505997819,False,0.08097055616139585,False,False,True,False,influencer
1063,4799,285,427,129,9303,4880,1.9063524590163934,-0.95,1778,Negative,False,True,False,False,False,2.6991001124859393,False,0.16029246344206974,False,0.24015748031496062,False,False,True,False,influencer
1064,162,305,13,261,2229,1324,1.683534743202417,0.57,1305,Positive,True,False,False,False,False,0.12413793103448276,False,0.23371647509578544,False,0.00996168582375479,False,False,False,True,normal
1065,4298,429,333,515,8394,1146,7.324607329842932,-0.98,4860,Negative,False,True,False,False,False,0.8843621399176955,False,0.0882716049382716,False,0.06851851851851852,False,False,True,False,influencer
1066,1982,477,1,449,6096,4632,1.3160621761658031,0.52,702,Positive,True,False,False,False,False,2.8233618233618234,False,0.6794871794871795,False,0.0014245014245014246,False,False,True,False,influencer
1067,996,286,374,104,8667,7394,1.172166621585069,0.79,2990,Positive,True,False,False,False,False,0.3331103678929766,False,0.09565217391304348,False,0.12508361204013377,False,False,True,False,influencer
1068,4912,144,292,483,6366,2695,2.362152133580705,-0.13,152,Neutral,False,False,True,False,False,32.31578947368421,False,0.9473684210526315,False,1.9210526315789473,False,False,True,False,influencer
1069,3343,424,324,224,1953,7328,0.26651200873362446,0.07,1326,Neutral,False,False,True,False,False,2.5211161387631975,False,0.31975867269984914,False,0.24434389140271492,False,False,False,True,normal
1070,4552,19,421,491,7099,3260,2.17760736196319,-0.05,1302,Neutral,False,False,True,False,False,3.49615975422427,False,0.014592933947772658,False,0.32334869431643626,False,False,True,False,influencer
1071,3799,18,492,473,6323,8286,0.7630943760559981,-0.22,3723,Negative,False,True,False,False,False,1.0204136449100187,False,0.004834810636583401,False,0.13215149073327961,False,False,True,False,influencer
1072,1276,769,40,10,3801,5218,0.7284400153315447,0.77,1712,Positive,True,False,False,False,False,0.7453271028037384,False,0.4491822429906542,False,0.02336448598130841,False,False,False,True,normal
1073,1017,590,317,405,239,4113,0.058108436664235354,0.79,807,Positive,True,False,False,False,True,1.2602230483271375,False,0.7311028500619579,False,0.39281288723667906,False,True,False,False,bot
1074,338,371,315,302,9125,3025,3.0165289256198347,-0.33,4331,Negative,False,True,False,False,False,0.0780420226275687,False,0.08566151004386978,False,0.0727314707919649,False,False,True,False,influencer
1075,879,175,380,231,3612,1862,1.9398496240601504,0.23,2723,Positive,True,False,False,False,False,0.3228057289753948,False,0.06426735218508997,False,0.1395519647447668,False,False,False,True,normal
1076,1077,194,110,66,8048,9001,0.8941228752360849,0.85,4657,Positive,True,False,False,False,False,0.2312647627227829,False,0.04165771956194975,False,0.02362035645265192,False,False,True,False,influencer
1077,4888,502,13,112,527,9141,0.05765233563067498,0.92,1326,Positive,True,False,False,False,True,3.6862745098039214,False,0.37858220211161386,False,0.00980392156862745,False,True,False,False,bot
1078,3994,988,230,13,5909,2794,2.114889047959914,0.02,4134,Neutral,False,False,True,False,False,0.9661344944363812,False,0.2389937106918239,False,0.05563618771165941,False,False,False,True,normal
1079,4860,113,472,393,4893,3880,1.261082474226804,-0.09,1160,Neutral,False,False,True,False,False,4.189655172413793,False,0.09741379310344828,False,0.4068965517241379,False,False,False,True,normal
1080,380,114,83,500,9826,7610,1.2911957950065702,-0.44,2870,Negative,False,True,False,False,False,0.13240418118466898,False,0.0397212543554007,False,0.0289198606271777,False,False,True,False,influencer
1081,493,222,129,598,5837,9807,0.5951871112470685,0.92,4517,Positive,True,False,False,False,False,0.109143236661501,False,0.04914766437901262,False,0.028558777949966793,False,False,False,True,normal
1082,2063,678,230,234,7127,8140,0.8755528255528255,-0.71,1243,Negative,False,True,False,False,False,1.659694288012872,False,0.5454545454545454,False,0.1850362027353178,False,False,True,False,influencer
1083,3885,947,325,602,5847,6060,0.9648514851485148,0.16,348,Neutral,False,False,True,False,False,11.163793103448276,False,2.721264367816092,False,0.9339080459770115,False,False,False,True,normal
1084,65,831,144,314,1321,3887,0.33985078466683816,-0.43,1832,Negative,False,True,False,False,False,0.035480349344978165,False,0.45360262008733626,False,0.07860262008733625,False,False,False,True,normal
1085,2569,644,378,566,1129,7180,0.1572423398328691,-0.44,1570,Negative,False,True,False,False,True,1.6363057324840764,False,0.4101910828025478,False,0.24076433121019108,False,True,False,False,bot
1086,2028,897,344,12,5626,7134,0.7886178861788617,-0.19,3936,Neutral,False,False,True,False,False,0.5152439024390244,False,0.22789634146341464,False,0.08739837398373984,False,False,False,True,normal
1087,2696,264,27,209,5428,5026,1.0799840827695981,1.0,1919,Positive,True,False,False,False,False,1.4048983845752996,False,0.1375716519020323,False,0.014069828035435123,False,False,False,True,normal
1088,1496,925,65,14,2592,4740,0.5468354430379747,-0.89,3233,Negative,False,True,False,False,False,0.46272811630064953,False,0.28611197030621716,False,0.02010516548097742,False,False,False,True,normal
1089,392,55,162,633,9220,2392,3.8545150501672243,0.16,3759,Neutral,False,False,True,False,False,0.1042830540037244,False,0.014631550944400107,False,0.04309656823623304,False,False,True,False,influencer
1090,4515,871,228,418,5677,6587,0.8618490967056323,-0.83,2356,Negative,False,True,False,False,False,1.916383701188455,False,0.36969439728353143,False,0.0967741935483871,False,False,False,True,normal
1091,4475,643,260,437,1383,9138,0.15134602757715035,-0.69,1398,Negative,False,True,False,False,True,3.2010014306151646,False,0.45994277539341916,False,0.1859799713876967,False,True,False,False,bot
1092,3562,800,448,377,3379,5871,0.5755407937319026,-0.12,2781,Neutral,False,False,True,False,False,1.280834232290543,False,0.2876663070837828,False,0.16109313196691838,False,False,False,True,normal
1093,2279,778,423,20,1524,2571,0.5927654609101517,0.02,1825,Neutral,False,False,True,False,False,1.2487671232876711,False,0.4263013698630137,False,0.23178082191780822,False,False,False,True,normal
1094,3100,458,459,587,5782,980,5.9,-0.48,2492,Negative,False,True,False,False,False,1.2439807383627608,False,0.18378812199036917,False,0.18418940609951845,False,False,False,True,normal
1095,201,979,439,70,7940,7217,1.1001801302480254,-0.37,4061,Negative,False,True,False,False,False,0.04949519822703768,False,0.2410736271854223,False,0.10810145284412706,False,False,True,False,influencer
1096,4876,878,163,211,6098,9151,0.6663752595344771,-0.83,405,Negative,False,True,False,False,False,12.039506172839506,False,2.167901234567901,False,0.4024691358024691,False,False,True,False,influencer
1097,3105,162,300,101,8423,1267,6.647987371744278,-0.39,1722,Negative,False,True,False,False,False,1.8031358885017421,False,0.09407665505226481,False,0.17421602787456447,False,False,True,False,influencer
1098,4599,380,406,698,5360,5052,1.060965954077593,0.93,2826,Positive,True,False,False,False,False,1.627388535031847,False,0.13446567586694974,False,0.14366595895258316,False,False,False,True,normal
1099,2455,993,302,132,4973,9140,0.5440919037199125,0.89,3846,Positive,True,False,False,False,False,0.6383255330213209,False,0.2581903276131045,False,0.07852314092563703,False,False,False,True,normal
1100,3646,87,286,623,9088,7387,1.2302693921754433,-0.33,4211,Negative,False,True,False,False,False,0.8658275943956305,False,0.020660175730230348,False,0.06791735929707908,False,False,True,False,influencer
1101,805,55,394,381,5579,6236,0.8946440025657473,0.14,3193,Neutral,False,False,True,False,False,0.2521139993736298,False,0.017225180081428124,False,0.12339492640150329,False,False,False,True,normal
1102,2732,476,9,132,4077,3332,1.2235894357743098,0.82,65,Positive,True,False,False,False,False,42.03076923076923,False,7.323076923076923,False,0.13846153846153847,False,False,False,True,normal
1103,2774,800,194,20,2262,5635,0.40141969831410823,-0.99,1300,Negative,False,True,False,False,False,2.1338461538461537,False,0.6153846153846154,False,0.14923076923076922,False,False,False,True,normal
1104,1571,178,117,536,8593,2264,3.795494699646643,0.62,4921,Positive,True,False,False,False,False,0.31924405608616135,False,0.03617150985572038,False,0.023775655354602722,False,False,True,False,influencer
1105,2691,391,269,227,4429,1262,3.5095087163232965,0.9,1416,Positive,True,False,False,False,False,1.9004237288135593,False,0.2761299435028249,False,0.1899717514124294,False,False,False,True,normal
1106,3841,349,79,154,3242,469,6.912579957356077,-0.82,3594,Negative,False,True,False,False,False,1.0687256538675571,False,0.09710628825820812,False,0.0219810795770729,False,False,False,True,normal
1107,1029,8,457,469,3898,3299,1.1815701727796302,-0.68,969,Negative,False,True,False,False,False,1.061919504643963,False,0.008255933952528379,False,0.4716202270381837,False,False,False,True,normal
1108,503,833,92,405,2010,6779,0.2965039091311403,0.92,369,Positive,True,False,False,False,False,1.3631436314363143,False,2.2574525745257454,False,0.24932249322493225,False,False,False,True,normal
1109,4494,313,265,202,2021,7436,0.271785906401291,0.08,233,Neutral,False,False,True,False,False,19.28755364806867,False,1.3433476394849786,False,1.1373390557939915,False,False,False,True,normal
1110,871,759,331,38,9393,1235,7.605668016194332,-0.97,2243,Negative,False,True,False,False,False,0.38831921533660274,False,0.3383860900579581,False,0.1475702184574231,False,False,True,False,influencer
1111,4489,835,349,188,1777,9081,0.19568329479132254,-0.48,3084,Negative,False,True,False,False,True,1.4555771725032425,False,0.2707522697795071,False,0.11316472114137484,False,True,False,False,bot
1112,207,984,360,57,8358,3810,2.193700787401575,-0.1,921,Neutral,False,False,True,False,False,0.2247557003257329,False,1.0684039087947883,False,0.39087947882736157,False,False,True,False,influencer
1113,1485,983,256,20,3981,6424,0.6197073474470735,0.39,689,Positive,True,False,False,False,False,2.1552975326560233,False,1.4267053701015966,False,0.37155297532656023,False,False,False,True,normal
1114,864,443,132,273,1756,5755,0.305125977410947,0.47,4273,Positive,True,False,False,False,False,0.20219985958343084,False,0.10367423355956003,False,0.030891645214135267,False,False,False,True,normal
1115,2791,767,275,119,8972,3861,2.323750323750324,0.99,1470,Positive,True,False,False,False,False,1.898639455782313,False,0.5217687074829932,False,0.1870748299319728,False,False,True,False,influencer
1116,564,328,263,583,7435,3140,2.3678343949044587,-0.42,4726,Negative,False,True,False,False,False,0.11933982225983919,False,0.06940330088870081,False,0.05564959796868388,False,False,True,False,influencer
1117,4192,54,170,516,7175,6958,1.0311871227364184,0.08,4260,Neutral,False,False,True,False,False,0.984037558685446,False,0.01267605633802817,False,0.03990610328638498,False,False,True,False,influencer
1118,1758,761,459,221,6474,9121,0.7097905931367174,0.07,3623,Neutral,False,False,True,False,False,0.4852332321280707,False,0.21004692243996687,False,0.12669058791057136,False,False,True,False,influencer
1119,1679,239,0,526,9136,6039,1.5128332505381685,-0.19,2101,Neutral,False,False,True,False,False,0.7991432651118515,False,0.11375535459305093,False,0.0,False,False,True,False,influencer
1120,3243,229,312,515,3225,4594,0.7020026121027427,-0.66,2266,Negative,False,True,False,False,False,1.4311562224183583,False,0.10105913503971757,False,0.13768755516328332,False,False,False,True,normal
1121,4637,579,63,336,544,1551,0.35074145712443583,0.95,3790,Positive,True,False,False,False,False,1.2234828496042216,False,0.15277044854881267,False,0.01662269129287599,False,False,False,True,normal
1122,1060,51,373,698,1466,6070,0.2415156507413509,0.71,824,Positive,True,False,False,False,False,1.2864077669902914,False,0.061893203883495146,False,0.4526699029126214,False,False,False,True,normal
1123,1723,609,467,55,5189,1099,4.721565059144677,0.0,3432,Neutral,False,False,True,False,False,0.502039627039627,False,0.17744755244755245,False,0.13607226107226109,False,False,False,True,normal
1124,3315,604,283,500,8552,2416,3.5397350993377485,0.21,4152,Positive,True,False,False,False,False,0.7984104046242775,False,0.14547206165703275,False,0.06815992292870905,False,False,True,False,influencer
1125,3158,264,120,536,239,2622,0.09115179252479023,-0.55,4214,Negative,False,True,False,False,True,0.749406739439962,False,0.06264831514000949,False,0.028476506881822496,False,True,False,False,bot
1126,2626,418,106,162,1553,8959,0.17334523942404287,0.09,798,Neutral,False,False,True,False,True,3.2907268170426067,False,0.5238095238095238,False,0.13283208020050125,False,True,False,False,bot
1127,2730,803,420,670,7485,4150,1.8036144578313253,0.39,780,Positive,True,False,False,False,False,3.5,False,1.0294871794871794,False,0.5384615384615384,False,False,True,False,influencer
1128,1598,96,174,594,4218,2780,1.5172661870503596,0.03,2851,Neutral,False,False,True,False,False,0.5605050859347598,False,0.0336723956506489,False,0.06103121711680112,False,False,False,True,normal
1129,3061,88,484,159,1678,6633,0.2529775365596261,0.98,2893,Positive,True,False,False,False,False,1.0580712063601798,False,0.030418250950570342,False,0.16730038022813687,False,False,False,True,normal
1130,2694,78,203,188,6713,3160,2.124367088607595,0.22,1894,Positive,True,False,False,False,False,1.4223864836325237,False,0.04118268215417107,False,0.10718057022175291,False,False,True,False,influencer
1131,4892,288,164,60,7987,3975,2.009308176100629,-0.26,3307,Negative,False,True,False,False,False,1.4792863622618688,False,0.08708799516177805,False,0.04959177502267917,False,False,True,False,influencer
1132,3628,120,304,319,2105,7977,0.26388366553842296,0.54,2903,Positive,True,False,False,False,False,1.2497416465725113,False,0.04133654839820875,False,0.10471925594212883,False,False,False,True,normal
1133,1364,814,496,211,3753,8780,0.4274487471526196,-0.66,4804,Negative,False,True,False,False,False,0.2839300582847627,False,0.1694421315570358,False,0.10324729392173189,False,False,False,True,normal
1134,1982,491,119,406,3178,5420,0.5863468634686347,-0.23,3719,Negative,False,True,False,False,False,0.5329389620865824,False,0.13202473783275073,False,0.03199784888410863,False,False,False,True,normal
1135,1664,912,43,664,1820,4336,0.41974169741697415,-0.31,22,Negative,False,True,False,False,False,75.63636363636364,True,41.45454545454545,False,1.9545454545454546,False,True,False,False,bot
1136,1530,452,311,109,3846,1947,1.975346687211094,-0.14,1501,Neutral,False,False,True,False,False,1.0193204530313125,False,0.3011325782811459,False,0.20719520319786808,False,False,False,True,normal
1137,2039,500,155,76,8021,6031,1.329961863704195,0.56,843,Positive,True,False,False,False,False,2.4187425860023724,False,0.5931198102016607,False,0.18386714116251482,False,False,True,False,influencer
1138,3303,165,366,542,7016,8306,0.8446905851191909,-0.03,1761,Neutral,False,False,True,False,False,1.8756388415672913,False,0.09369676320272573,False,0.20783645655877342,False,False,True,False,influencer
1139,2238,182,206,314,4498,196,22.948979591836736,0.59,3642,Positive,True,False,False,False,False,0.6144975288303131,False,0.049972542559033495,False,0.05656232839099396,False,False,False,True,normal
1140,1307,469,389,117,679,9100,0.07461538461538461,0.15,192,Neutral,False,False,True,False,True,6.807291666666667,False,2.4427083333333335,False,2.0260416666666665,False,True,False,False,bot
1141,4030,910,107,704,8093,866,9.34526558891455,-0.32,396,Negative,False,True,False,False,False,10.176767676767676,False,2.297979797979798,False,0.2702020202020202,False,False,True,False,influencer
1142,2676,735,250,19,8583,6716,1.2779928528886242,0.62,4663,Positive,True,False,False,False,False,0.5738794767317178,False,0.1576238473085996,False,0.0536135535063264,False,False,True,False,influencer
1143,1283,823,444,432,2163,9280,0.23308189655172415,-0.52,4327,Negative,False,True,False,False,False,0.29651028426161313,False,0.1902010630922117,False,0.1026115091287266,False,False,False,True,normal
1144,710,944,403,685,2666,654,4.07645259938838,-0.55,874,Negative,False,True,False,False,False,0.8123569794050344,False,1.080091533180778,False,0.4610983981693364,False,False,False,True,normal
1145,4745,978,369,350,2069,4139,0.4998791978738826,0.01,2622,Neutral,False,False,True,False,False,1.8096872616323416,False,0.37299771167048057,False,0.14073226544622425,False,False,False,True,normal
1146,4414,7,333,183,3258,7592,0.42913593256059007,-0.48,4336,Negative,False,True,False,False,False,1.0179889298892988,False,0.0016143911439114391,False,0.07679889298892989,False,False,False,True,normal
1147,3749,330,129,113,4984,8833,0.5642477074606589,-0.98,90,Negative,False,True,False,False,False,41.65555555555556,False,3.6666666666666665,False,1.4333333333333333,False,False,False,True,normal
1148,4780,775,456,183,7708,1041,7.404418828049952,0.3,2280,Positive,True,False,False,False,False,2.0964912280701755,False,0.3399122807017544,False,0.2,False,False,True,False,influencer
1149,664,673,292,481,8936,4136,2.160541586073501,0.02,457,Neutral,False,False,True,False,False,1.4529540481400438,False,1.4726477024070022,False,0.6389496717724289,False,False,True,False,influencer
1150,1999,151,19,146,1406,2153,0.6530422666047375,-0.11,2281,Neutral,False,False,True,False,False,0.8763700131521263,False,0.0661990355107409,False,0.008329679964927663,False,False,False,True,normal
1151,3446,85,281,628,3264,5462,0.59758330281948,0.93,4450,Positive,True,False,False,False,False,0.7743820224719101,False,0.019101123595505618,False,0.06314606741573034,False,False,False,True,normal
1152,3744,147,284,113,3928,6084,0.6456278763971072,0.14,1005,Neutral,False,False,True,False,False,3.725373134328358,False,0.14626865671641792,False,0.28258706467661693,False,False,False,True,normal
